#Timestep exx eyy ezz sxx syy szz sxy sxz syz sxx1 lz pxx
101000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00414743439576098 -0.00198137045086706 -0.00359232972753006 -0.0541672169309298 -0.00175249887075085 0.000861201377102196 -3.77039193633978 110.000086616651 -0.0414743439576091
101100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0061342442534305 0.00255532491110145 0.00472528881783892 -0.059572339612363 -0.00179936313916521 0.000964402079892988 5.57658129380231 110.000086616651 0.0613424425343057
101200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00388868595419607 -0.00205947372338504 -0.00345586457290712 -0.0650026322638873 -0.000608031136449118 0.00101238701298376 -3.53516626559404 110.000086616651 -0.0388868595419615
101300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.000735567637448899 2.562570473207e-05 0.000349629206462681 -0.0703935060810608 0.00111934158802874 0.00107556637773199 0.668697325677882 110.000086616651 0.00735567637448926
101400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00407317097667974 0.00148526477034613 0.00298998908782052 -0.0757721740920632 0.0019802659298465 0.00111016025057399 3.70287979033571 110.000086616651 0.0407317097668
101500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00546699700094972 -0.00298052312180128 -0.00470425209780974 -0.081255683911492 0.00142332968465554 0.00117868831553018 -4.96999336009811 110.000086616651 -0.0546699700094972
101600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00523150266860854 0.00187043934569236 0.00399743247907189 -0.0866351192851787 -0.00018915045330228 0.00118576894360174 4.75590777200046 110.000086616651 0.0523150266860858
101700 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00105033705571284 -0.00105736369119817 -0.00121534599076684 -0.0920687248115076 -0.00159105071239755 0.00118790583051946 -0.954851116957072 110.000086616651 -0.0105033705571292
101800 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00239032145118031 -0.00163141110463928 -0.00217012009323362 -0.0975081315027022 -0.00192286485871679 0.00120155488782298 -2.17301778998643 110.000086616651 -0.0239032145118039
101900 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00599228070976264 0.00199961365374535 0.00452980092282624 -0.102860985475717 -0.000867211774415466 0.00130645516975107 5.44752362845465 110.000086616651 0.059922807097627
102000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.0052083279739797 -0.00298464950054917 -0.00448689074543173 -0.108361622485809 0.000785912926442547 0.00140458804978027 -4.73483988438178 110.000086616651 -0.0520832797397987
102100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00308132947557154 0.00066578256228028 0.00213841403352873 -0.113718924762189 0.00186497897874812 0.0014913515431632 2.80120640841851 110.000086616651 0.0308132947557161
102200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00208106946921139 0.000130245897939181 0.00132454920593075 -0.119136031265117 0.00158126257934517 0.00152005856239337 1.89187984593493 110.000086616651 0.0208106946921136
102300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00460338314885322 -0.002760492943281 -0.00407439992245745 -0.124593821196012 0.000146082830299354 0.00139506416481484 -4.18489047640113 110.000086616651 -0.0460338314885326
102400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00634208929585251 0.00224442771829201 0.00476751155270603 -0.129955580035814 -0.00141300853122707 0.00136347615903912 5.76553118358408 110.000086616651 0.0634208929585239
102500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00299340850449335 -0.00198774436418901 -0.00293429140406607 -0.135421310434934 -0.00200598242196609 0.00134719342000286 -2.72127831583019 110.000086616651 -0.0299340850449339
102600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.000128632670883563 -0.000547197738200087 -0.00040887318663035 -0.140835058307925 -0.00122905542940894 0.0013880899834305 0.11693869963198 110.000086616651 0.00128632670883494
102700 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0049886456566765 0.00189762072811097 0.00357741304896938 -0.146251472467166 0.000479742481756751 0.00145073257180292 4.53512884409071 110.000086616651 0.0498864565667649
102800 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00525510500687273 -0.00274655083430768 -0.00483152986592754 -0.151698301528112 0.0017572255645833 0.00147065607037785 -4.77736442625424 110.000086616651 -0.0525510500687291
102900 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00514013726359324 0.00191882896619106 0.00356877826571647 -0.157024665731482 0.00181178711862191 0.00143046038362966 4.67284837829861 110.000086616651 0.0514013726359327
103000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 2.43748535158952e-05 -0.000495944771766032 -0.000567476027425749 -0.162514128654118 0.000570782065078086 0.00133335957985965 0.0221589402932393 110.000086616651 0.000243748535158557
103100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00268710697923527 -0.00176566593430988 -0.00282772412660299 -0.167949736321891 -0.00110690751399659 0.00125910109237228 -2.44282260304013 110.000086616651 -0.0268710697923521
103200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00655668737493418 0.00244395856061521 0.00464929121557641 -0.173322686566282 -0.00202527820073694 0.0011427274342368 5.96062019276781 110.000086616651 0.0655668737493433
103300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00423379063785616 -0.00257240644325417 -0.0041447432238515 -0.178790830804507 -0.00139477124357306 0.00116400356656954 -3.84889754915455 110.000086616651 -0.0423379063785616
103400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00279815106204574 0.000635182299799329 0.00157173110673613 -0.184148751733679 0.000166059680517884 0.000939730655273789 2.54377168974172 110.000086616651 0.0279815106204585
103500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00332241740497488 0.000807986884469078 0.00196830581775417 -0.189607727969836 0.00161946060243975 0.00092767106282803 3.02037708075037 110.000086616651 0.0332241740497477
103600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00446404494630847 -0.00279242533312577 -0.00436591564327732 -0.195078988093411 0.00181433790089997 0.000844065201701682 -4.05821948292242 110.000086616651 -0.0446404494630836
103700 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00673905935960102 0.00231346877015625 0.0046068440765775 -0.200390589259044 0.000653469364839066 0.000692980149066627 6.12641277555223 110.000086616651 0.0673905935960104
103800 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00184492129461446 -0.00170751317086138 -0.00243565847098865 -0.205843550994871 -0.000934354206192609 0.000497205276706412 -1.67719985625465 110.000086616651 -0.0184492129461448
103900 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -2.66063386054746e-05 -0.000902791405909788 -0.00102715605582179 -0.211255294443864 -0.00192634872738999 0.000262173206622697 -0.0241875615045626 110.000086616651 -0.000266063386054513
